名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
HOLLAND&BARRETT(颐堤港),医疗保健服务,医药保健销售店,医疗保健用品,酒仙桥路18号颐堤港LG层LG-62,北京市,北京市,朝阳区,116.4852766,39.96910421
北京尚隆嘉医疗器械,医疗保健服务,医药保健销售店,医疗保健用品,酒仙桥路华信医院西南门李记煎饼隔壁,北京市,北京市,朝阳区,116.4881542,39.96311397
中医无痛催乳(六街坊店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥六街坊2号楼,北京市,北京市,朝阳区,116.4830851,39.96332798
康乐家园(红霞中路),医疗保健服务,医药保健销售店,医疗保健用品,红霞中路与红霞路交叉口东北100米,北京市,北京市,朝阳区,116.4854209,39.96271988
望康国际动物医院(将台分店),医疗保健服务,动物医疗场所,宠物诊所,将台西路19号院3号楼(近皮革大厦),北京市,北京市,朝阳区,116.481947,39.9696904
藏诺养正堂,医疗保健服务,医疗保健服务场所,医疗保健服务场所,红霞中路与红霞路交叉口东北100米,北京市,北京市,朝阳区,116.4853527,39.96261469
瑞尔齿科-亿康网(颐堤港诊所),医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥路甲18号附近,北京市,北京市,朝阳区,116.4846232,39.96871229
富立方营养厨电,医疗保健服务,医疗保健服务场所,医疗保健服务场所,红霞路西100米,北京市,北京市,朝阳区,116.4824639,39.9624272
天基权易康之家(红霞路),医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥第二小学斜对面,北京市,北京市,朝阳区,116.4840217,39.96264476
天基权健健康科技集团,医疗保健服务,医药保健销售店,医疗保健用品,红霞路11号106室,北京市,北京市,朝阳区,116.4839615,39.96263858
康裕医疗器械,医疗保健服务,医药保健销售店,医疗保健用品,酒仙桥南路40号附近,北京市,北京市,朝阳区,116.4887836,39.96322883
便利店药房,医疗保健服务,医药保健销售店,药房,酒仙桥路17号附近,北京市,北京市,朝阳区,116.4864699,39.97078767
北京市朝阳区危重孕竟救治中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥路东200米,北京市,北京市,朝阳区,116.4884633,39.96410985
嘉事堂药店(华信医院一号院小区西北),医疗保健服务,医药保健销售店,药房,,北京市,北京市,朝阳区,116.4883488,39.9643305
鑫黄浦大药房(酒仙桥店),医疗保健服务,医药保健销售店,药房,酒仙桥将台路14号,北京市,北京市,朝阳区,116.486506,39.97080977
华信医院,医疗保健服务,综合医院,综合医院,酒仙桥一街坊6号,北京市,北京市,朝阳区,116.4892533,39.96415219
朝阳区妇科医院,医疗保健服务,专科医院,妇科医院,驼房营南路滨河1号西门,北京市,北京市,朝阳区,116.4972952,39.96862299
北京君涛口腔,医疗保健服务,专科医院,口腔医院,电子城小区8号楼107室,北京市,北京市,朝阳区,116.4953946,39.96371652
康浦堂中医门诊部,医疗保健服务,诊所,诊所,驼房营西里甲2号楼1层,北京市,北京市,朝阳区,116.4980559,39.96210752
丽瑞口腔(酒仙桥店),医疗保健服务,诊所,诊所,驼房营西里4号,北京市,北京市,朝阳区,116.497833,39.96241984
德福源,医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥南路南50米,北京市,北京市,朝阳区,116.4951809,39.9632729
健金康大药店,医疗保健服务,医药保健销售店,药房,酒仙桥南路5号-1号,北京市,北京市,朝阳区,116.4941128,39.96347171
北京同仁堂(酒仙桥南路药店),医疗保健服务,医药保健销售店,药房,驼房营新华科技大厦楼下,北京市,北京市,朝阳区,116.4972047,39.96232497
计生用品小卖部,医疗保健服务,医疗保健服务场所,医疗保健服务场所,酒仙桥南路与酒仙桥路交叉口东100米,北京市,北京市,朝阳区,116.4897053,39.96156664
佳康时代医疗器械(华信医院东南),医疗保健服务,医药保健销售店,医疗保健用品,酒仙桥二街坊5号,北京市,北京市,朝阳区,116.4894009,39.96330766
成人保健(酒仙桥南路4号院东北),医疗保健服务,医药保健销售店,医疗保健用品,酒仙桥南路4号院-1号楼,北京市,北京市,朝阳区,116.4960683,39.96312455
健友康大药店(酒仙桥店),医疗保健服务,医药保健销售店,药房,酒仙桥南路34号(原塞拉玛餐厅),北京市,北京市,朝阳区,116.4899382,39.96125734
永秀堂大药房(陈各庄店),医疗保健服务,医药保健销售店,药房,卡布其诺小区127号楼-102室,北京市,北京市,朝阳区,116.4991691,39.9705345
广恒康诊所(暂停营业),医疗保健服务,诊所,诊所,将台东路卡布奇诺小区底商南门11号京客隆便利店隔壁,北京市,北京市,朝阳区,116.5003104,39.97059088
广恒康诊所(暂停营业),医疗保健服务,诊所,诊所,将台东路23号附近,北京市,北京市,朝阳区,116.5004499,39.9705473
银柏大药房,医疗保健服务,医药保健销售店,药房,将台东路3号附近,北京市,北京市,朝阳区,116.4992624,39.97050977
伊贝口腔,医疗保健服务,专科医院,口腔医院,东坝中街11号院44号楼7-8号,北京市,北京市,朝阳区,116.5289705,39.96468393
维尔口腔医院(单店西路),医疗保健服务,专科医院,口腔医院,东坝中街首开常青藤12号院5-11号,北京市,北京市,朝阳区,116.5287931,39.96339554
百世德大药房(东坝店),医疗保健服务,医药保健销售店,药房,单店西路15号院20号楼一层底商,北京市,北京市,朝阳区,116.5285112,39.96396481
东坝家园社区卫生站,医疗保健服务,诊所,诊所,东坝家园A区206号楼2单元101、102室,北京市,北京市,朝阳区,116.5373168,39.96696869
明文口腔,医疗保健服务,专科医院,口腔医院,东坝中街与单店西路交叉口东400米云彩国际发型绿色空间旁,北京市,北京市,朝阳区,116.534463,39.96435324
佳园口腔,医疗保健服务,专科医院,口腔医院,东坝中街36号附近,北京市,北京市,朝阳区,116.5363443,39.96511856
叮当快药合作店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,东坝中路京奥家园28号楼101-102号,北京市,北京市,朝阳区,116.5346425,39.96435466
美联众合动物医院(爱马分院),医疗保健服务,动物医疗场所,宠物诊所,东坝奥林匹克花园二期221号楼1层,北京市,北京市,朝阳区,116.5364687,39.96439287
天基权易康之家,医疗保健服务,医药保健销售店,医疗保健用品,东坝中街12号附近,北京市,北京市,朝阳区,116.5375338,39.9640133
骏丰频谱,医疗保健服务,医药保健销售店,医疗保健用品,东坝乡奥林匹克花园225号楼,北京市,北京市,朝阳区,116.5375418,39.96379533
金象大药房(东坝店),医疗保健服务,医药保健销售店,药房,东坝中街附近,北京市,北京市,朝阳区,116.5367997,39.96439063
华夏博康理疗体验中心朝阳区咨询分公司,医疗保健服务,医疗保健服务场所,医疗保健服务场所,东坝中街南100米,北京市,北京市,朝阳区,116.5373964,39.96393399
叮当智慧药房(东坝店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,奥林匹克花园北京奥林匹克花园(二期南区),北京市,北京市,朝阳区,116.537514,39.96138836
国春堂药店(红松园店),医疗保健服务,医药保健销售店,药房,东坝中街京客隆超市旁(近京客隆),北京市,北京市,朝阳区,116.5451193,39.96483533
慧梦经络养生馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,东坝中路与滨河路交叉口东北150米,北京市,北京市,朝阳区,116.542447,39.97082966
朝阳区东坝地区东风社区卫生服务站,医疗保健服务,综合医院,卫生院,东坝乡东风村滨河路,北京市,北京市,朝阳区,116.5540352,39.97024733
北京耀蕾药店,医疗保健服务,医药保健销售店,药房,东风村娘娘庙街东坝中心小学西南50米,北京市,北京市,朝阳区,116.5518889,39.97023171
新龙药业集团(京芝堂耀蕾大药房),医疗保健服务,医药保健销售店,药房,滨河路与驹子房路交叉口北100米,北京市,北京市,朝阳区,116.5518197,39.97037558
北京市社区卫生服务,医疗保健服务,综合医院,卫生院,沙窝北路与焦沙路交叉口北150米,北京市,北京市,朝阳区,116.6262243,39.96158689
富豪村卫生室,医疗保健服务,诊所,诊所,富壁路与顺堤路交叉口东150米,北京市,北京市,通州区,116.6547051,39.96464395
生命绿洲阳光爱儿童智能康复中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,富壁路与085乡道交叉口东150米,北京市,北京市,通州区,116.654672,39.96613395
灰指甲,医疗保健服务,医疗保健服务场所,医疗保健服务场所,富壁路甲9号附近,北京市,北京市,通州区,116.6539891,39.96459129
京东益民医药(富豪药店),医疗保健服务,医药保健销售店,药房,富壁路与顺堤路交叉口东150米,北京市,北京市,通州区,116.6545724,39.9646292
双埠头村卫生室,医疗保健服务,诊所,诊所,宋庄镇双疃路双埠头南口公交站东北,北京市,北京市,通州区,116.6837885,39.96916671
通州区听力语言康复指导中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,徐双路南50米,北京市,北京市,通州区,116.6808268,39.96745417
景寿堂大药房(徐双路),医疗保健服务,医药保健销售店,药房,宋庄镇双埠头村1017号,北京市,北京市,通州区,116.6799612,39.96790774
北京桐康堂医药有限公司,医疗保健服务,医药保健销售店,药房,宋庄镇双埠头徐双路韵达快递南50米,北京市,北京市,通州区,116.6839818,39.97020232
逯博士健康管理,医疗保健服务,医疗保健服务场所,医疗保健服务场所,小堡工业区东路与小堡工业区路交汇处西北150米,北京市,北京市,通州区,116.7150684,39.96478263
简易健康驿站(北京总店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,小堡工业区东路与小堡工业区路交叉口西北50米,北京市,北京市,通州区,116.7160877,39.96412059
一德养生堂,医疗保健服务,医疗保健服务场所,医疗保健服务场所,宋庄古玩城西走200米,北京市,北京市,通州区,116.7093922,39.96491414
北京雪思嘉宠物美容犬基地,医疗保健服务,医疗保健服务场所,医疗保健服务场所,宋庄镇喇嘛庄村果园1982餐厅西北侧100米,北京市,北京市,通州区,116.726322,39.96364785
北京京煤集团总医院木城涧医院,医疗保健服务,综合医院,综合医院,大台路17号,北京市,北京市,门头沟区,115.9114728,39.95421257
北京市门头沟区疾病预防控制中心(城子东街),医疗保健服务,疾病预防机构,疾病预防,城子东街甲40号,北京市,北京市,门头沟区,116.096021,39.95127039
北京市门头沟区中小学卫生保健所,医疗保健服务,医疗保健服务场所,医疗保健服务场所,城子大街10号,北京市,北京市,门头沟区,116.0929299,39.95371398
三家店社区卫生服务站(三家店南街),医疗保健服务,综合医院,卫生院,三家店东街56号,北京市,北京市,门头沟区,116.1030429,39.96064123
仁益德康医药,医疗保健服务,医药保健销售店,药房,河西路与西六环交叉口东北150米,北京市,北京市,门头沟区,116.1053653,39.95418366
周林生物频谱理疗,医疗保健服务,医疗保健服务场所,医疗保健服务场所,新河路7号附近,北京市,北京市,门头沟区,116.1010683,39.95786851
南宫社区卫生服务站,医疗保健服务,诊所,诊所,石门路368号,北京市,北京市,石景山区,116.1155461,39.95915908
华新建社区卫生服务站,医疗保健服务,综合医院,卫生院,三家店新建路甲7号,北京市,北京市,门头沟区,116.1091423,39.9524141
北京济福堂,医疗保健服务,医药保健销售店,药房,五里坨西街12号院南侧新马路,北京市,北京市,石景山区,116.1138643,39.95157886
宝芝林,医疗保健服务,医药保健销售店,药房,新华路附近,北京市,北京市,石景山区,116.1140186,39.951435
瑞安堂平价药店,医疗保健服务,医药保健销售店,药房,隆恩寺路20号附近,北京市,北京市,石景山区,116.1180364,39.95861654
北京市石景山区五里坨医院,医疗保健服务,综合医院,卫生院,石门路322号,北京市,北京市,石景山区,116.1211336,39.95442302
嘉事堂药店(五里坨店),医疗保健服务,医药保健销售店,药房,五里坨商业楼1层,北京市,北京市,石景山区,116.1215315,39.95385149
石景山区五里坨街道西山社区卫生服务站,医疗保健服务,专科医院,专科医院,黑石头路99号,北京市,北京市,石景山区,116.1319355,39.95349192
西山机械厂社区卫生服务站,医疗保健服务,综合医院,卫生院,黑石头路西山机械厂社区居委会隔壁,北京市,北京市,石景山区,116.1298933,39.95778788
北京市西山机械厂门诊部,医疗保健服务,诊所,诊所,五里坨,北京市,北京市,石景山区,116.1300847,39.95782814
峰苡康安大药房,医疗保健服务,医药保健销售店,药房,五里坨黑石头7312工厂院内,北京市,北京市,石景山区,116.130212,39.95796031
康复诊所,医疗保健服务,诊所,诊所,四季青双拥路与香山南路交叉口西南200米,北京市,北京市,海淀区,116.2048239,39.95519068
保和康平价药店,医疗保健服务,医药保健销售店,药房,香山南路附近,北京市,北京市,海淀区,116.2071116,39.95456964
诊所,医疗保健服务,诊所,诊所,香山南路平价药店对面,北京市,北京市,海淀区,116.2060746,39.95396335
权健火疗馆(双新园西南),医疗保健服务,医疗保健服务场所,医疗保健服务场所,南辛庄村,北京市,北京市,海淀区,116.2068404,39.95993509
